waypoint,joint0_desired,joint0_actual,joint1_desired,joint1_actual,joint2_desired,joint2_actual,joint3_desired,joint3_actual,joint4_desired,joint4_actual,joint5_desired,joint5_actual,joint_error,ee_error,clearance
0,2.34225,2.3448865857812518,0.20415,0.07176344092099061,-0.9158999999999999,-0.9139682591715962,-0.85835,-0.8609070848748348,-1.5701,-1.6033167249037936,0.77115,0.8570998010851033,0.06587126590928487,0.107047,0.05
1,2.3423,2.3414801320745084,0.21256666666666665,0.07044230277912437,-0.9200666666666666,-0.9281052802022137,-0.8625666666666666,-0.8282265486273652,-1.5701333333333334,-1.5992464688065058,0.7712,0.7505926562966462,0.06153062554529013,0.115556,0.015
2,2.3423999999999996,2.339629064128937,0.2293333333333333,0.07037927743325846,-0.9282333333333334,-0.9067398725574992,-0.8711333333333333,-0.8344332954060267,-1.5701666666666665,-1.5964176598146946,0.7713,0.7417258825168641,0.06909736449247765,0.117128,0.015
3,2.3425,2.340494332309818,0.24596666666666667,0.07044250260624377,-0.9359666666666667,-0.9495986053345336,-0.88,-0.8530808078366252,-1.5702,-1.5946803061964103,0.7714,0.7359684433592212,0.07480854243559086,0.14522,0.015
4,2.3426,2.3401802830895693,0.2624333333333333,0.07044499395879887,-0.9432666666666667,-0.9531998675295773,-0.8891666666666667,-0.899299026797873,-1.5702,-1.6097213074495664,0.7715,0.7709313123174806,0.08023815367925329,0.160596,0.015
5,2.3427000000000002,2.3446329505313015,0.27876666666666666,0.06815986893030034,-0.9501333333333334,-0.9514879519714313,-0.8986333333333333,-0.9107207551300106,-1.5702,-1.6117561025774745,0.7716,0.7352768813855894,0.08902544478516124,0.172442,0.015
6,2.3427666666666664,2.3414762060777945,0.2949333333333333,0.06695862459703453,-0.9565666666666667,-0.9427311282946801,-0.9084,-0.9404234942759334,-1.5702,-1.6115707973311946,0.7716666666666666,0.731036949734586,0.0970853371948402,0.182541,0.015
7,2.3428333333333335,2.343073264888212,0.31096666666666667,0.07047878769295504,-0.9625333333333334,-0.971100251866213,-0.9184666666666667,-0.9398852994761351,-1.5702,-1.6116745026771904,0.7717333333333333,0.7368176119351124,0.10108236690778456,0.20033,0.015
