waypoint,joint0_desired,joint0_actual,joint1_desired,joint1_actual,joint2_desired,joint2_actual,joint3_desired,joint3_actual,joint4_desired,joint4_actual,joint5_desired,joint5_actual,joint_error,ee_error,clearance
54,1.6978,1.6604502337518832,-0.7616666666666667,-0.6065330183380444,1.8574666666666666,1.436529863736804,-2.518266666666667,-2.518384158942115,-1.5739333333333334,-1.5739333330072032,0.0,-2.495713819021421e-10,0.18377942383365736,0.158562,0.015
55,1.6978333333333333,1.6604566974789674,-0.7610333333333333,-0.6076593152649338,1.8596000000000001,1.4369601489607542,-2.5294666666666665,-2.52957057433424,-1.5741000000000003,-1.574099999691214,0.0,-2.3385268414309516e-10,0.18418516806442142,0.15967,0.015
56,1.6979,1.6604630265023017,-0.7737333333333334,-0.6086250907357194,1.8657333333333337,1.4373510991658365,-2.5391,-2.5391933278603234,-1.5746000000000002,-1.5745999996830844,0.0,-2.383631882841467e-10,0.1880485779520662,0.159244,0.015
57,1.6980000000000002,1.660471608771189,-0.7927666666666666,-0.6099990136124985,1.8745,1.437914642510816,-2.5522666666666667,-2.5523448909099087,-1.5752333333333333,-1.5752333330235102,0.0,-2.3060631215314878e-10,0.19382946785088448,0.158834,0.015
58,1.6980666666666666,1.6604792233152808,-0.8118333333333334,-0.6111094563205848,1.8823999999999999,1.4383988691954264,-2.562933333333333,-2.563000269409593,-1.5756666666666668,-1.575666666373699,0.0,-2.1608663608114476e-10,0.1995160391785169,0.158563,0.015
59,1.6981,1.6604856480784367,-0.8308666666666666,-0.6119682964383584,1.8894333333333335,1.438795788926294,-2.571266666666667,-2.5713253572564336,-1.5759666666666667,-1.5759666663918621,0.0,-2.0121321826622568e-10,0.2051038500503589,0.158509,0.015
60,1.6981,1.6604908583277298,-0.8499,-0.6125854230586022,1.8956333333333333,1.439099278594363,-2.5774000000000004,-2.577453113221864,-1.5761333333333336,-1.5761332732797741,0.0,9.601703170729954e-12,0.21061655598251786,0.158745,0.015
61,1.6982,1.660494638047249,-0.8681333333333333,-0.6129700204740706,1.9003333333333334,1.4393039503193792,-2.581433333333333,-2.581483130615044,-1.5762333333333334,-1.5762332760220428,0.0,9.37534719250018e-12,0.21566876803379986,0.159143,0.015
62,1.6982333333333333,1.660496310511744,-0.8869333333333334,-0.6131376895356148,1.9047666666666665,1.4394025927318486,-2.5835,-2.5835479532034706,-1.5762666666666665,-1.576266611127157,0.0,9.21466859678173e-12,0.22096449981191094,0.160115,0.015
63,1.6983333333333333,1.6604958189836316,-0.9049999999999999,-0.6131730721249006,1.9080666666666666,1.4394224619526956,-2.5843000000000003,-2.584346380059473,-1.5763333333333334,-1.576333279057678,0.0,8.982893176168754e-12,0.22591370996034651,0.16142,0.015
64,1.6982666666666664,1.6604951818600107,-0.9243666666666668,-0.6131576914164383,1.9118333333333333,1.4393883329004356,-2.5833999999999997,-2.5834470721028118,-1.5763333333333334,-1.5763332782806332,0.0,9.039824538281777e-12,0.23147425774465125,0.163636,0.015
65,1.6983,1.6604949894180336,-0.9423666666666667,-0.6131383813091453,1.9141000000000001,1.4393453987210123,-2.582,-2.582048648937372,-1.5763333333333334,-1.576333276489806,0.0,9.217630358842115e-12,0.23636568296703914,0.166008,0.015
66,1.6982,1.6604978071180483,-0.9615333333333332,-0.6131126884779879,1.9165,1.4392835229559948,-2.578466666666667,-2.578522284847705,-1.5762333333333334,-1.5762332694533958,0.0,1.0179250555648554e-11,0.241714008063662,0.169246,0.015
67,1.6982,1.660499991542441,-0.9792666666666667,-0.6130861274474626,1.9175666666666666,1.439219029226145,-2.575066666666667,-2.57512888995957,-1.5761666666666667,-1.5761665960761544,0.0,1.1009456428583393e-11,0.24641629547618496,0.172611,0.015
68,1.69815,1.6604990140031133,-0.98875,-0.6130522672113722,1.91835,1.439136451389018,-2.57255,-2.572614563186817,-1.5761,-1.5760999276146275,0.0,1.1145857048842968e-11,0.24906893708027683,0.174719,0.015
