waypoint,joint0_desired,joint0_actual,joint1_desired,joint1_actual,joint2_desired,joint2_actual,joint3_desired,joint3_actual,joint4_desired,joint4_actual,joint5_desired,joint5_actual,joint_error,ee_error,clearance
19,1.5835666666666668,1.5835632474087258,-0.4902666666666667,-0.49090641252993145,1.086666666666667,1.0867769192639023,-2.1317999999999997,-2.1316620489865947,-1.562,-1.5619747504989583,0.0,3.450455046825818e-08,0.00027114267974606894,0.000448,0.015
20,1.5836,1.5835990576768977,-0.4760333333333333,-0.4766336900807691,1.0834000000000001,1.0834864492393628,-2.136366666666667,-2.136246289346477,-1.5626666666666666,-1.562648950883056,0.0,-6.420454272863178e-10,0.0002525559777410419,0.000429,0.015
21,1.5837,1.583697415871547,-0.46049999999999996,-0.46116217088000716,1.078566666666667,1.0786926132180639,-2.1429000000000005,-2.1427296650072702,-1.5634333333333332,-1.5634132531356,0.0,-1.9600006581188077e-11,0.000283947386542991,0.000458,0.015
22,1.5837,1.5836999338412376,-0.44589999999999996,-0.44651883107404083,1.0747333333333333,1.0748346910217363,-2.148433333333333,-2.148287319424186,-1.5639333333333332,-1.5639200192731353,0.0,-3.8151037295067606e-12,0.0002629076547121152,0.000437,0.015
23,1.5838,1.5837974383008344,-0.4299,-0.430584744792531,1.0691666666666666,1.0693117682285787,-2.1560333333333332,-2.155835035377259,-1.5645,-1.564485152485639,0.0,-3.806308925429048e-12,0.0002970631202668761,0.000466,0.015
24,1.5838333333333334,1.5838329657655428,-0.4195333333333333,-0.4196755022813522,1.0657666666666665,1.0658029685751618,-2.1607333333333334,-2.1606831747622635,-1.5648,-1.5647967759577066,0.0,-1.8600175352950283e-12,6.33196259040338e-05,9.3e-05,0.015
25,1.5839666666666667,1.5839632439225773,-0.41873333333333335,-0.41875745285843324,1.0656999999999999,1.065702636021936,-2.1652,-2.165084369273914,-1.5655999999999999,-1.565579437463065,0.0,-7.859033598704914e-13,4.897907379721255e-05,1e-05,0.015
26,1.5841,1.5840964990462425,-0.429,-0.42867158329256466,1.0705666666666667,1.0704421474358565,-2.1671333333333336,-2.1670808798534122,-1.5667333333333335,-1.5667037936016903,0.0,1.4053862143301205e-12,0.00014548699400223337,0.000215,0.015
27,1.584266666666667,1.5842623103786335,-0.4444333333333333,-0.44378042608527796,1.0776666666666668,1.0774817188998131,-2.1694666666666667,-2.1694055905242475,-1.568266666666667,-1.5682266571207144,0.0,2.687210678249099e-12,0.0002786406249433402,0.000448,0.015
28,1.5844333333333334,1.5844289551486626,-0.4591,-0.4584582532977394,1.0832,1.0830536119335235,-2.1707666666666667,-2.170731823117421,-1.5694,-1.5693699624267599,0.0,2.825928310826526e-12,0.00026938318219600285,0.000453,0.015
29,1.5845333333333336,1.5845306612546586,-0.47403333333333336,-0.47337459206936133,1.0886333333333333,1.0884904924000989,-2.1708999999999996,-2.1708956946718057,-1.5703333333333334,-1.5703086710424807,0.0,2.8547371762036997e-12,0.0002753717152965432,0.000464,0.015
30,1.5846666666666664,1.584663184930841,-0.48816666666666664,-0.48754272308783114,1.0927333333333333,1.092624716544811,-2.1704,-2.170412689783598,-1.5710333333333333,-1.5710147819828923,0.0,2.8190648773938242e-12,0.0002587213758770368,0.000449,0.015
31,1.5847,1.5846990575336446,-0.5034333333333333,-0.502753630902115,1.098,1.0978608927291602,-2.1687,-2.1687438873420692,-1.5717333333333334,-1.571715085564277,0.0,9.442800576071896e-08,0.0002839032126252135,0.000476,0.015
32,1.5847666666666669,1.5847649358488043,-0.5174666666666666,-0.5168417184711132,1.1014666666666666,1.1013722810060795,-2.166933333333333,-2.166979747179751,-1.5721999999999998,-1.5721877959059731,0.0,1.3574377090895687e-07,0.0002587711663668479,0.000451,0.015
33,1.5848000000000002,1.5847991023574466,-0.5317,-0.5310650688881131,1.1048666666666667,1.1047751490718698,-2.164633333333333,-2.1646934679572296,-1.5725999999999998,-1.5725896608452392,0.0,1.3808588850804989e-07,0.00026307061249198656,0.000459,0.015
34,1.5848666666666666,1.5848649369931662,-0.5451,-0.5445037385560788,1.1070666666666666,1.1070060160977508,-2.162433333333333,-2.162491257784423,-1.5729,-1.5728922656233273,0.0,1.3531438636933205e-07,0.0002458401491870302,0.000441,0.015
35,1.5849,1.5848991023570276,-0.5587666666666666,-0.5581571761109022,1.1093666666666666,1.109304247074455,-2.159666666666667,-2.159739041429527,-1.5732,-1.5731923369790257,0.0,1.372785590730183e-07,0.0002518837681205754,0.000449,0.015
36,1.5849,1.5848999769880927,-0.5723333333333334,-0.5717255713200078,1.1113,1.111246931179479,-2.1564666666666668,-2.1565505032865704,-1.5734666666666666,-1.5734598624154161,0.0,1.387337661136323e-07,0.00025141793260147145,0.00045,0.015
37,1.5849,1.584899999376569,-0.5857,-0.5850994802268518,1.1127333333333334,1.112693311445932,-2.1529,-2.1529935138393705,-1.5736666666666668,-1.573661594672765,0.0,1.4022258427857206e-07,0.0002486618628954862,0.000449,0.015
38,1.5765666666666667,1.57665196848252,-0.6109,-0.6104904591028246,1.1402333333333334,1.1399512210918197,-2.1404666666666663,-2.1405949452879,-1.5757333333333332,-1.575712127420594,0.0,1.2664424801750815e-08,0.0002127175586782164,0.000208,0.05
39,1.5593666666666668,1.5594843448961453,-0.6465000000000001,-0.6462305710870783,1.1923666666666666,1.1918782011165083,-2.1229999999999998,-2.123072068839603,-1.5792666666666666,-1.5792521072739147,0.0,-1.2359557788055284e-08,0.00023467871378213877,0.000155,0.05
