waypoint,joint0_desired,joint0_actual,joint1_desired,joint1_actual,joint2_desired,joint2_actual,joint3_desired,joint3_actual,joint4_desired,joint4_actual,joint5_desired,joint5_actual,joint_error,ee_error,clearance
0,-1.202,-1.2012165250188298,0.46935,0.47142342131382586,-1.63535,-1.633487033722185,2.73685,2.7315383753511524,1.5708,1.5689450497853348,-2.7728,-2.77240452580352,0.0025882474409091535,0.001916,0.0823
1,-1.202,-1.2011512625894174,0.47973333333333334,0.4786596647773589,-1.6400333333333332,-1.6352107472646922,2.7311333333333336,2.732012049442898,1.5708,1.5666254196617488,-2.7728,-2.773172394784791,0.0026916041260161014,0.001325,0.0295
2,-1.202,-1.203878142495872,0.5005000000000001,0.5031871760350355,-1.6491999999999998,-1.647518243545687,2.7195666666666667,2.717677772490879,1.5708,1.5713214998247163,-2.7728,-2.774035848029419,0.0017768812882883096,0.001987,0.0248
3,-1.202,-1.2026271049129054,-0.0048666666666666485,-0.0011841591977470693,-0.5471,-0.5457877297637637,2.1228000000000002,2.1234533632612074,1.5708,1.569277887974678,-2.7728,-2.773266312842411,0.0017624476937426472,0.002788,0.0209
4,-1.202,-1.2048977856079757,-0.5126,-0.511097279276416,0.5605666666666667,0.560428252991496,1.5228666666666666,1.5251138032147198,1.5708,1.5752083636890284,-2.7728,-2.7725793872723705,0.0024223422688342666,0.002435,0.0187
5,-1.202,-1.2038930559424044,-1.0225666666666668,-1.024723865131142,1.6734333333333333,1.6772506001295013,0.9199333333333334,0.9191577067349862,1.5708,1.5694393145035717,-2.7728,-2.7725338121931875,0.002054775307995319,0.001268,0.0194
6,-1.202,-1.2008055866678327,-1.0085999999999997,-1.0104883962487163,1.6804,1.6794725959617607,0.8989666666666666,0.9003481756781094,1.5708,1.5723550449865038,-2.7728,-2.77163592388666,0.0013865152425394987,0.001223,0.032
7,-1.202,-1.2027515360588352,-0.9942333333333333,-0.99377111225773,1.6868333333333334,1.684620312108569,0.8781666666666667,0.8790302824610371,1.5708,1.5715545471111823,-2.7728,-2.7728107607879946,0.0010794448487963003,0.000918,0.0167
