waypoint,joint0_desired,joint0_actual,joint1_desired,joint1_actual,joint2_desired,joint2_actual,joint3_desired,joint3_actual,joint4_desired,joint4_actual,joint5_desired,joint5_actual,joint_error,ee_error,clearance
42,1.5521333333333331,1.6608786672623876,-1.2565666666666668,-0.6410056206609809,2.365133333333333,1.4490042263323688,-2.6759999999999997,-2.6763955540212256,-1.6229333333333333,-1.6229333111347028,0.0,-5.800336409750539e-09,0.4527754495273796,0.323652,0.05
43,1.4808666666666668,1.6608594163658483,-1.2757666666666667,-0.6409160337442218,2.3928,1.4487362638189991,-2.6742666666666666,-2.674636663114891,-1.631,-1.6309999760446998,0.0,-6.355178453840785e-09,0.4702285243963307,0.336445,0.05
44,1.4069,1.6608418094240027,-1.2919,-0.6408442969334002,2.4160999999999997,1.4485162723585674,-2.674,-2.6743421474585385,-1.6384666666666667,-1.6384666417192397,0.0,-6.752147472865114e-09,0.48726761266790114,0.351117,0.05
45,1.3308333333333333,1.660825880155363,-1.3047333333333333,-0.6407878094718877,2.4347666666666665,1.4483385577463053,-2.6748999999999996,-2.6752137865415393,-1.6452,-1.6451999747456518,0.0,-6.99603008964689e-09,0.5037789283908722,0.367482,0.05
46,1.2534666666666667,1.6608117851694468,-1.314,-0.6407682075130997,2.4484666666666666,1.4482012555715027,-2.6767,-2.6769861553952823,-1.6510666666666667,-1.651066641689936,0.0,-7.091763512792472e-09,0.5195674589665037,0.385323,0.05
47,1.1756,1.6607996976294068,-1.3195,-0.6408195850901331,2.4570000000000003,1.4481052493809254,-2.6791666666666667,-2.6794266275024268,-1.6559,-1.6558999757993755,0.0,-7.035353394827562e-09,0.5344614949598425,0.404482,0.05
48,1.0982,1.6607891342240304,-1.3210666666666668,-0.6409240199207911,2.4601666666666664,1.4480396525946135,-2.682066666666666,-2.6823020464610696,-1.6595333333333333,-1.6595333103457666,0.0,-6.819792051869473e-09,0.5482550656229705,0.424785,0.05
49,1.0221,1.6607801561693551,-1.3187333333333335,-0.641071218039308,2.4579,1.4480019642309874,-2.685233333333333,-2.6854463819550793,-1.6618666666666666,-1.6618666451892903,0.0,-6.4696998788807005e-09,0.5608078061197542,0.446121,0.05
50,0.9482333333333334,1.6607723853052636,-1.3125666666666667,-0.6412396439151086,2.4502333333333333,1.4479827626867237,-2.688466666666667,-2.6886596634026483,-1.6628,-1.66279998024648,0.0,-6.002271596483231e-09,0.5719700044103017,0.46835,0.05
51,0.8772666666666668,1.6607657589709177,-1.3027666666666666,-0.6414120433773297,2.4372333333333334,1.447976993792323,-2.6915999999999998,-2.691775524357835,-1.6623666666666665,-1.6623666487158355,0.0,-5.463255439792619e-09,0.5816483619161789,0.491382,0.05
52,0.8098333333333333,1.660759890978312,-1.2895666666666667,-0.6415663441810727,2.4190666666666667,1.4479743880425144,-2.694433333333334,-2.694593843723664,-1.6605999999999999,-1.6605999838592593,0.0,-4.8847359840869035e-09,0.5897740617973972,0.515104,0.05
53,0.7463000000000001,1.6607546353209204,-1.2732333333333334,-0.6416849102036,2.3959333333333332,1.447968203190581,-2.6968,-2.69694802738054,-1.6576666666666666,-1.6576666522494898,0.0,-4.311076762666397e-09,0.5963386343200537,0.539442,0.05
54,0.6869333333333333,1.660749247233759,-1.2540666666666667,-0.6417511054115511,2.368133333333333,1.447945080652335,-2.6985666666666663,-2.698703927690627,-1.6537333333333333,-1.6537333205710714,0.0,-3.751384613764064e-09,0.6013864841532975,0.564303,0.05
55,0.6318,1.6607433097125848,-1.2324,-0.6417564071850773,2.3359,1.4478960722621401,-2.6996,-2.6997277787150287,-1.649,-1.6489999888120348,0.0,-3.2213830813020323e-09,0.6049979587211948,0.589624,0.05
56,0.5808666666666666,1.6607370011366824,-1.2085333333333335,-0.6417300251578473,2.2995,1.4478211125677696,-2.699733333333333,-2.6998529182909077,-1.6436666666666666,-1.6436666569336678,0.0,-2.7401973660777786e-09,0.6072812186328812,0.615333,0.05
57,0.534,1.6607306041356713,-1.1827333333333334,-0.6416932019177193,2.2591666666666668,1.447721964441854,-2.6988333333333334,-2.6989461336466145,-1.637933333333333,-1.6379333249033547,0.0,-2.3205994969431684e-09,0.6083706101260407,0.641368,0.05
58,0.5035666666666666,1.660723438448338,-1.1576333333333333,-0.6416337483430606,2.2295333333333334,1.4475561111381667,-2.6952999999999996,-2.6954084137217573,-1.6306666666666665,-1.6306666594867871,0.0,-1.927015564444104e-09,0.6078316315636424,0.659145,0.015
59,0.48823333333333335,1.6607179762223043,-1.1340666666666668,-0.6415740579979032,2.212466666666667,1.4473848997545466,-2.6904,-2.6905075023017013,-1.6225333333333332,-1.622533327222983,0.0,-1.604979008994005e-09,0.6058904368808438,0.668046,0.015
60,0.48676666666666674,1.660712455356893,-1.1124333333333334,-0.6415160326940592,2.2091333333333334,1.4472143280065437,-2.685366666666667,-2.685472698468589,-1.6140333333333334,-1.6140333283219765,0.0,-1.2984115480713975e-09,0.6028311539098663,0.66805,0.015
61,0.4855,1.6607042325095736,-1.0906,-0.6414646741000003,2.2062666666666666,1.4470638020934043,-2.682866666666667,-2.682963623137824,-1.6068666666666667,-1.606866662845006,0.0,-9.82161941866846e-10,0.5998911745831516,0.668083,0.015
