waypoint,joint0_desired,joint0_actual,joint1_desired,joint1_actual,joint2_desired,joint2_actual,joint3_desired,joint3_actual,joint4_desired,joint4_actual,joint5_desired,joint5_actual,joint_error,ee_error,clearance
317,1.2117333333333333,1.211735062993551,-0.4209,-0.4215442669552143,1.0258999999999998,1.0260330720762265,-2.144233333333333,-2.1441022062626534,-1.572066666666667,-1.5720824779095013,0.0,-1.2671359453654832e-12,0.0002739328941066613,0.000451,0.015
318,1.2116666666666667,1.211669969696058,-0.4055333333333333,-0.406197805165896,1.0205333333333333,1.020617550742025,-2.1498666666666666,-2.1501241896244982,-1.5715333333333332,-1.571523012542522,0.0,7.372439443538954e-06,0.000293003197819808,0.00053,0.015
319,1.2116,1.2116023188870837,-0.39546666666666663,-0.3956128740623609,1.0171,1.0170943670179242,-2.1534999999999997,-2.153723901254489,-1.5712,-1.5711258525275051,0.0,1.2359127697986776e-05,0.00011342844863377833,0.000147,0.015
320,1.2116666666666667,1.211665019072003,-0.39463333333333334,-0.39465840833520605,1.0166666666666666,1.0166776271247837,-2.1567000000000003,-2.1566238070637045,-1.5713,-1.571295542189436,0.0,3.166216981293588e-07,3.310825122465178e-05,1.1e-05,0.015
321,1.2117666666666667,1.2117640642987713,-0.40476666666666666,-0.40443848870951665,1.0212,1.0210842256765016,-2.1574333333333335,-2.157412620860493,-1.5718333333333334,-1.5718195649780262,0.0,7.517989209096032e-09,0.00014243701067191496,0.000218,0.015
322,1.2118666666666666,1.2118640400671752,-0.4200333333333333,-0.41938199086743205,1.0278666666666667,1.0276930358774437,-2.1580333333333335,-2.1580174426258703,-1.5725666666666667,-1.572547540901427,0.0,2.1833754150385684e-10,0.00027538453943446107,0.000454,0.015
323,1.2119666666666666,1.2119640394344584,-0.4345666666666666,-0.4339264689700959,1.0331666666666666,1.0330265414878417,-2.1579333333333337,-2.1579354865312226,-1.5731,-1.5730858570474318,0.0,6.807321010299694e-12,0.00026761281675606987,0.000457,0.015
324,1.212,1.2119990794180031,-0.4493666666666667,-0.4487102234033394,1.038433333333333,1.03829491924522,-2.1568,-2.1568290684551994,-1.5735333333333335,-1.573521877940788,0.0,1.533175946474603e-12,0.0002741815901713226,0.000468,0.015
325,1.2120666666666666,1.2120649364317437,-0.4633666666666667,-0.4627451772267061,1.0424,1.0422949097740222,-2.1553333333333335,-2.1553716241524534,-1.5738666666666667,-1.573857840079971,0.0,1.1638393208040237e-11,0.0002578242840751125,0.000452,0.015
326,1.2120666666666666,1.21206662237273,-0.4785,-0.4778224499352633,1.0475,1.0473667495339498,-2.152566666666667,-2.1526384735783033,-1.5741666666666667,-1.5741587607098821,0.0,1.009979473487569e-11,0.00028344561959356705,0.000481,0.015
327,1.2121333333333333,1.2121315913791233,-0.49239999999999995,-0.4917770964006069,1.0508,1.0507121087902882,-2.1500333333333335,-2.150101457433091,-1.574366666666667,-1.5743613442737292,0.0,2.5855474651026586e-13,0.0002583298970051674,0.000457,0.015
328,1.2121666666666666,1.212165733066701,-0.5064666666666667,-0.5058362111046081,1.0540666666666667,1.0539807900075386,-2.1470333333333333,-2.147113350377995,-1.5745333333333333,-1.5745289304086898,0.0,6.618998494431996e-15,0.00026181163747511423,0.000462,0.015
329,1.2122,1.2121990876835735,-0.5197333333333334,-0.5191397669183292,1.0561666666666667,1.0561107082462753,-2.1443333333333334,-2.14440593189726,-1.5747,-1.5746956206138774,0.0,1.694483990543752e-16,0.00024520161658722123,0.000446,0.015
330,1.2122,1.2121999425349173,-0.5332666666666667,-0.5326597476995697,1.0583666666666667,1.058308914126662,-2.1410666666666667,-2.1411535269859554,-1.5748666666666666,-1.5748622878886667,0.0,4.338864213799335e-18,0.0002514126357753323,0.000454,0.015
