waypoint,joint0_desired,joint0_actual,joint1_desired,joint1_actual,joint2_desired,joint2_actual,joint3_desired,joint3_actual,joint4_desired,joint4_actual,joint5_desired,joint5_actual,joint_error,ee_error,clearance
0,-1.0828,-1.084532903355313,0.4306,0.4336260774455221,-1.5093,-1.5090852416430056,2.64955,2.646572260192239,1.5708,1.571002465065098,-2.6536,-2.6538540958591095,0.0018787722528280694,0.002078,0.0649
1,-1.0828,-1.0823977923401706,0.4405333333333333,0.4411681697875142,-1.5139666666666667,-1.5153279283093883,2.6442666666666668,2.64172347264462,1.5708,1.5716284894264472,-2.6536,-2.6546842436248115,0.0013383843734506014,0.000457,0.0153
2,-1.0828,-1.0824405644231891,-0.024599999999999993,-0.022417007971186703,-0.5018666666666667,-0.5025098849235289,2.0972333333333335,2.097272252711822,1.5708,1.574788334346031,-2.6536,-2.654461318128363,0.0019130504588962891,0.001312,0.0293
3,-1.0828,-1.0813206598590703,-0.4923333333333333,-0.49098665365543465,0.5162,0.5151169370112447,1.5469000000000002,1.5487513674295716,1.5708,1.56966543243149,-2.6536,-2.6574310054228554,0.002023463463214443,0.001163,0.0278
4,-1.0828,-1.0862041517465666,-0.9625,-0.9654407718015646,1.5398000000000003,1.5401420828791956,0.9934666666666668,0.9933666985031783,1.5708,1.5713474786974573,-2.6536,-2.654381083015381,0.001882959808102053,0.002126,0.0197
5,-1.0828,-1.0824368874837251,-0.9499333333333334,-0.9483441710228014,1.5473000000000001,1.548054288915599,0.9734333333333334,0.9755289641549643,1.5708,1.5697951308957157,-2.6536,-2.654478166279743,0.0012515887096725227,0.00086,0.0231
6,-1.0828,-1.0865098390355248,-0.9370333333333334,-0.9378508122079584,1.5542333333333334,1.552969768875819,0.9535666666666667,0.9514757933924928,1.5708,1.5700724543369642,-2.6536,-2.6581766915539315,0.002641809728151669,0.00201,0.0182
7,-1.0828,-1.086384624321462,-0.9237333333333334,-0.9217942263145139,1.5606,1.5605125812220138,0.9339,0.9346588501600526,1.5708,1.571889785325202,-2.6536,-2.651504206080049,0.001948210605253705,0.002023,0.0224
