waypoint,joint0_desired,joint0_actual,joint1_desired,joint1_actual,joint2_desired,joint2_actual,joint3_desired,joint3_actual,joint4_desired,joint4_actual,joint5_desired,joint5_actual,joint_error,ee_error,clearance
0,-1.017,-1.016577102874028,0.4756,0.4736087078750487,-1.6573,-1.6571936864802024,2.7525000000000004,2.750166150149557,1.5708,1.5714700832191026,-2.5878,-2.591341875428754,0.0019406243440487402,0.000647,0.0719
1,-1.017,-1.017388599273336,0.4861,0.4874377609354948,-1.662,-1.662116521516876,2.7467000000000006,2.7453485893020364,1.5708,1.5717159920771357,-2.5878,-2.589445597046985,0.0011051042922625002,0.000775,0.0176
2,-1.017,-1.0189977222008255,0.5070333333333333,0.5056406625446294,-1.6711999999999998,-1.6744504764716601,2.7349666666666668,2.7402614943310355,1.5708,1.5686912941870923,-2.5878,-2.5897922615890945,0.0029706051473937685,0.00191,0.016
3,-1.017,-1.0185406710201395,0.5278666666666667,0.5261757116135767,-1.6798333333333335,-1.679315611305774,2.722766666666667,2.7208947891425606,1.5708,1.5729596268887156,-2.5878,-2.5899469543921327,0.0017453919907050581,0.001054,0.0164
4,-1.017,-1.0172247051607586,0.013633333333333312,0.012464423519798718,-0.5574666666666667,-0.5549214486921167,2.1146333333333334,2.1167707204440958,1.5708,1.5712270658124101,-2.5878,-2.5894540363873007,0.0016011257674585497,0.000412,0.015
5,-1.017,-1.0218802990681057,-0.5028,-0.5043854122566769,0.5701,0.5644263872927432,1.5035333333333334,1.5032001834681687,1.5708,1.5698927629404862,-2.5878,-2.5889996802204074,0.003185750375128107,0.004312,0.025
6,-1.017,-1.0211838705573457,-1.0213,-1.0236721242964144,1.7025,1.7060654658805334,0.8896333333333333,0.8858381721408969,1.5708,1.5720991808553102,-2.5878,-2.5899096362950362,0.003065560800577565,0.001975,0.017
7,-1.017,-1.019391504633401,-1.0067333333333333,-1.0076949333124199,1.7089333333333334,1.7095242685551892,0.8686333333333334,0.8710751878228886,1.5708,1.5686460011452952,-2.5878,-2.5887807233298727,0.0017586621824450973,0.001017,0.0185
